"id","location","employee_id","role","start_time","end_time","published","note"
45428,3,245,3,"2018-01-10 11:00:00","2018-01-10 23:00:00",1,""
45429,3,245,3,"2018-01-11 11:00:00","2018-01-11 15:00:00",1,""
45430,3,245,3,"2018-01-12 10:30:00","2018-01-12 14:30:00",1,""
45431,3,245,3,"2018-01-14 11:00:00","2018-01-14 23:00:00",1,""
45432,3,465,4,"2018-01-09 10:30:00","2018-01-09 21:30:00",1,""
45434,3,465,4,"2018-01-13 10:30:00","2018-01-13 21:30:00",1,""
45435,3,465,4,"2018-01-14 10:30:00","2018-01-14 21:30:00",1,""
45436,3,622,5,"2018-01-13 11:00:00","2018-01-13 22:30:00",1,""
45437,3,624,8,"2018-01-08 14:00:00","2018-01-08 23:00:00",1,""
45438,3,624,8,"2018-01-09 14:00:00","2018-01-09 23:00:00",1,""
45439,3,624,8,"2018-01-11 14:00:00","2018-01-11 23:00:00",1,""
45440,3,624,8,"2018-01-12 14:00:00","2018-01-12 23:00:00",1,""
45441,3,624,8,"2018-01-13 14:00:00","2018-01-13 23:00:00",1,""
45442,3,633,8,"2018-01-10 14:00:00","2018-01-10 23:00:00",1,""
45443,3,633,8,"2018-01-14 14:00:00","2018-01-14 23:00:00",1,""
45444,3,647,5,"2018-01-08 10:30:00","2018-01-08 22:30:00",1,""
45445,3,647,5,"2018-01-09 11:00:00","2018-01-09 15:00:00",1,""
45446,3,647,5,"2018-01-10 10:30:00","2018-01-10 15:00:00",1,""
45447,3,647,4,"2018-01-11 10:30:00","2018-01-11 21:30:00",1,""
45448,3,647,5,"2018-01-14 11:00:00","2018-01-14 22:30:00",1,""
45449,3,652,5,"2018-01-09 17:00:00","2018-01-09 22:30:00",1,""
45450,3,652,5,"2018-01-10 17:00:00","2018-01-10 22:30:00",1,""
45451,3,699,4,"2018-01-08 11:00:00","2018-01-08 21:30:00",1,""
45453,3,699,4,"2018-01-11 11:00:00","2018-01-11 22:30:00",1,""
45454,3,699,5,"2018-01-12 11:00:00","2018-01-12 22:30:00",1,""
45455,4,646,8,"2018-01-08 11:00:00","2018-01-08 15:00:00",1,""
45456,4,660,6,"2018-01-08 16:00:00","2018-01-08 22:00:00",1,""
45457,4,654,5,"2018-01-08 12:00:00","2018-01-08 22:00:00",1,""
45459,4,483,4,"2018-01-08 08:00:00","2018-01-08 14:30:00",1,""
45460,4,551,5,"2018-01-08 22:00:00","2018-01-09 08:00:00",1,""
45461,4,515,3,"2018-01-08 21:00:00","2018-01-09 05:00:00",1,""
45462,4,577,3,"2018-01-10 11:00:00","2018-01-10 21:00:00",1,""
45469,4,630,2,"2018-01-09 08:00:00","2018-01-09 13:30:00",1,""
45470,4,551,2,"2018-01-09 22:00:00","2018-01-10 08:00:00",1,""
45473,4,599,2,"2018-01-09 18:30:00","2018-01-10 01:00:00",1,""
45474,4,403,3,"2018-01-09 11:00:00","2018-01-09 20:00:00",1,""
45475,4,549,6,"2018-01-09 21:00:00","2018-01-10 02:30:00",1,""
45476,4,654,8,"2018-01-09 18:00:00","2018-01-09 22:00:00",1,""
45477,4,635,5,"2018-01-09 12:00:00","2018-01-09 22:00:00",1,""
45480,4,636,3,"2018-01-09 20:00:00","2018-01-10 05:00:00",1,""
45481,4,638,6,"2018-01-08 21:00:00","2018-01-09 02:30:00",1,""
45482,4,483,4,"2018-01-10 08:00:00","2018-01-10 14:30:00",1,""
45483,4,403,3,"2018-01-08 11:00:00","2018-01-08 21:00:00",1,""
45484,4,323,5,"2018-01-10 22:00:00","2018-01-11 08:00:00",1,""
45485,4,515,3,"2018-01-10 21:00:00","2018-01-11 05:00:00",1,""
45486,4,660,8,"2018-01-10 16:00:00","2018-01-10 22:00:00",1,""
45487,4,421,2,"2018-01-10 12:00:00","2018-01-10 21:00:00",1,""
45488,4,630,2,"2018-01-08 08:00:00","2018-01-08 13:30:00",1,""
45489,4,692,2,"2018-01-10 22:00:00","2018-01-11 08:00:00",1,""
45493,4,660,6,"2018-01-11 16:00:00","2018-01-11 21:00:00",1,""
45494,4,557,2,"2018-01-12 23:59:00","2018-01-13 08:00:00",1,""
45495,4,654,5,"2018-01-11 12:00:00","2018-01-11 22:00:00",1,""
45496,4,515,3,"2018-01-11 21:00:00","2018-01-12 05:00:00",1,""
45497,4,630,2,"2018-01-11 08:00:00","2018-01-11 13:30:00",1,""
45498,4,483,4,"2018-01-11 08:00:00","2018-01-11 14:30:00",1,""
45499,4,323,5,"2018-01-11 22:00:00","2018-01-12 08:00:00",1,""
45500,4,403,3,"2018-01-11 11:00:00","2018-01-11 21:00:00",1,""
45501,4,728,8,"2018-01-12 18:00:00","2018-01-13 00:00:00",1,""
45503,4,577,3,"2018-01-12 11:00:00","2018-01-12 21:00:00",1,""
45505,4,646,4,"2018-01-12 08:00:00","2018-01-12 14:30:00",1,""
45506,4,515,3,"2018-01-12 21:00:00","2018-01-13 05:00:00",1,""
45507,4,635,5,"2018-01-12 12:00:00","2018-01-12 22:00:00",1,""
45508,4,599,2,"2018-01-12 17:00:00","2018-01-12 22:00:00",1,""
45510,4,323,5,"2018-01-12 22:00:00","2018-01-13 08:00:00",1,""
45511,4,405,2,"2018-01-12 08:00:00","2018-01-12 14:00:00",1,""
45513,4,690,2,"2018-01-12 22:00:00","2018-01-13 04:00:00",1,""
45515,4,421,2,"2018-01-12 18:00:00","2018-01-13 00:00:00",1,""
45517,4,637,2,"2018-01-13 16:00:00","2018-01-13 22:00:00",1,""
45518,4,323,5,"2018-01-13 22:00:00","2018-01-14 08:00:00",1,""
45519,4,599,2,"2018-01-13 18:00:00","2018-01-14 00:00:00",1,""
45520,4,635,5,"2018-01-10 12:00:00","2018-01-10 22:00:00",1,""
45521,4,403,3,"2018-01-13 20:00:00","2018-01-14 05:00:00",1,""
45522,4,577,3,"2018-01-13 10:00:00","2018-01-13 20:00:00",1,""
45524,4,483,4,"2018-01-13 08:00:00","2018-01-13 14:00:00",1,""
45526,4,660,6,"2018-01-13 14:00:00","2018-01-13 23:00:00",1,""
45527,4,405,2,"2018-01-13 08:00:00","2018-01-13 14:30:00",1,""
45528,4,549,6,"2018-01-12 23:00:00","2018-01-13 06:00:00",1,""
45529,4,551,6,"2018-01-13 23:00:00","2018-01-14 06:00:00",1,""
45531,4,646,6,"2018-01-14 08:00:00","2018-01-14 15:00:00",1,""
45532,4,630,2,"2018-01-14 08:00:00","2018-01-14 14:30:00",1,""
45533,4,637,2,"2018-01-14 11:00:00","2018-01-14 18:00:00",1,""
45534,4,551,5,"2018-01-14 22:00:00","2018-01-15 08:00:00",0,""
45535,4,577,3,"2018-01-14 10:00:00","2018-01-14 20:00:00",1,""
45538,4,599,2,"2018-01-14 18:00:00","2018-01-15 00:00:00",0,""
45540,4,515,3,"2018-01-14 20:00:00","2018-01-15 05:00:00",0,""
45544,4,692,2,"2018-01-14 23:59:00","2018-01-15 08:00:00",0,""
45545,4,323,5,"2018-01-09 22:00:00","2018-01-10 08:00:00",1,""
45546,4,405,2,"2018-01-10 08:00:00","2018-01-10 13:30:00",1,""
45547,4,551,2,"2018-01-11 22:00:00","2018-01-12 08:00:00",1,""
45548,4,557,2,"2018-01-13 23:59:00","2018-01-14 08:00:00",1,""
45549,4,621,6,"2018-01-10 21:00:00","2018-01-11 02:30:00",1,""
45550,4,621,6,"2018-01-11 21:00:00","2018-01-12 02:30:00",1,""
45551,4,626,2,"2018-01-10 18:30:00","2018-01-11 00:00:00",1,""
45552,4,626,2,"2018-01-11 18:30:00","2018-01-12 01:00:00",1,""
45553,4,630,2,"2018-01-13 11:00:00","2018-01-13 16:00:00",1,""
45555,4,646,6,"2018-01-09 08:00:00","2018-01-09 14:30:00",1,""
45556,4,646,8,"2018-01-10 11:00:00","2018-01-10 15:00:00",1,""
45557,4,646,8,"2018-01-11 11:00:00","2018-01-11 15:00:00",1,""
45558,4,654,5,"2018-01-13 12:00:00","2018-01-13 22:00:00",1,""
45559,4,660,8,"2018-01-09 11:00:00","2018-01-09 18:00:00",1,""
45560,4,660,6,"2018-01-12 16:00:00","2018-01-12 23:00:00",1,""
45561,4,690,2,"2018-01-13 22:00:00","2018-01-14 04:00:00",1,""
45562,4,690,2,"2018-01-14 18:00:00","2018-01-15 01:00:00",0,""
45563,4,722,5,"2018-01-14 12:00:00","2018-01-14 22:00:00",1,""
45564,4,549,6,"2018-01-14 22:00:00","2018-01-15 02:30:00",0,""
45565,4,635,6,"2018-01-14 15:00:00","2018-01-14 22:00:00",1,""
45566,4,724,8,"2018-01-13 18:00:00","2018-01-14 00:00:00",1,""
45567,4,724,8,"2018-01-13 11:00:00","2018-01-13 16:00:00",1,""
45570,1,63,6,"2018-01-12 22:00:00","2018-01-13 09:30:00",0,""
45571,1,63,7,"2018-01-14 22:00:00","2018-01-15 08:00:00",0,""
45572,1,648,6,"2018-01-13 20:30:00","2018-01-14 08:00:00",0,""
45573,1,651,7,"2018-01-13 12:30:00","2018-01-13 20:00:00",0,""
45576,4,744,2,"2018-01-09 12:00:00","2018-01-09 21:00:00",1,""
45577,4,744,2,"2018-01-11 12:00:00","2018-01-11 21:00:00",1,""
45578,4,744,2,"2018-01-12 12:00:00","2018-01-12 17:00:00",1,""
45579,3,465,4,"2018-01-10 11:00:00","2018-01-10 21:30:00",1,""
45580,3,724,4,"2018-01-12 11:00:00","2018-01-12 21:30:00",1,""
45581,3,724,4,"2018-01-11 16:00:00","2018-01-11 23:00:00",1,""
45582,3,724,4,"2018-01-14 11:00:00","2018-01-14 17:00:00",1,""
45583,2,641,2,"2018-01-08 10:30:00","2018-01-08 15:00:00",0,""
45584,2,682,7,"2018-01-08 10:30:00","2018-01-08 17:00:00",0,""
45586,2,97,2,"2018-01-08 10:30:00","2018-01-08 14:30:00",0,""
45588,2,671,8,"2018-01-08 11:00:00","2018-01-08 23:00:00",0,""
45592,2,95,11,"2018-01-08 10:00:00","2018-01-08 14:45:00",0,""
45593,2,97,2,"2018-01-08 15:00:00","2018-01-08 20:30:00",0,""
45597,2,486,3,"2018-01-08 11:00:00","2018-01-08 20:30:00",0,""
45600,2,613,10,"2018-01-08 18:30:00","2018-01-09 01:00:00",0,""
45604,2,101,2,"2018-01-08 12:30:00","2018-01-08 14:30:00",0,""
45605,2,486,3,"2018-01-09 11:00:00","2018-01-09 18:30:00",0,""
45607,2,91,11,"2018-01-09 15:00:00","2018-01-09 21:00:00",0,""
45608,2,650,6,"2018-01-09 12:00:00","2018-01-09 15:00:00",0,""
45609,2,650,6,"2018-01-09 15:30:00","2018-01-09 23:30:00",0,""
45610,2,682,7,"2018-01-09 17:30:00","2018-01-09 22:30:00",0,""
45613,2,641,2,"2018-01-09 12:30:00","2018-01-09 14:30:00",0,""
45616,2,682,7,"2018-01-09 10:30:00","2018-01-09 14:45:00",0,""
45617,2,101,2,"2018-01-09 10:00:00","2018-01-09 15:00:00",0,""
45618,2,427,2,"2018-01-09 12:00:00","2018-01-09 14:30:00",0,""
45620,2,471,2,"2018-01-09 18:30:00","2018-01-10 01:00:00",0,""
45621,2,94,2,"2018-01-09 17:30:00","2018-01-09 23:30:00",0,""
45622,2,112,3,"2018-01-09 18:30:00","2018-01-10 01:00:00",0,""
45623,2,91,11,"2018-01-09 10:30:00","2018-01-09 14:30:00",0,""
45624,2,97,2,"2018-01-09 10:30:00","2018-01-09 14:30:00",0,""
45625,2,658,5,"2018-01-09 11:00:00","2018-01-09 15:30:00",0,""
45626,2,254,10,"2018-01-09 18:30:00","2018-01-10 01:00:00",0,""
45629,2,95,10,"2018-01-10 12:00:00","2018-01-10 22:00:00",0,""
45630,2,96,3,"2018-01-10 11:00:00","2018-01-10 19:00:00",0,""
45631,2,613,5,"2018-01-10 17:30:00","2018-01-11 01:00:00",0,""
45638,2,112,3,"2018-01-10 19:00:00","2018-01-11 01:00:00",0,""
45639,2,650,6,"2018-01-10 11:00:00","2018-01-10 15:00:00",0,""
45640,2,657,2,"2018-01-10 17:30:00","2018-01-10 23:30:00",0,""
45641,2,97,2,"2018-01-10 10:00:00","2018-01-10 14:30:00",0,""
45643,2,471,2,"2018-01-10 17:30:00","2018-01-11 01:00:00",0,""
45644,2,641,2,"2018-01-10 11:30:00","2018-01-10 15:00:00",0,""
45645,2,682,7,"2018-01-10 10:30:00","2018-01-10 14:45:00",0,""
45647,2,91,11,"2018-01-10 10:00:00","2018-01-10 14:30:00",0,""
45648,2,664,8,"2018-01-10 11:00:00","2018-01-10 23:00:00",0,""
45654,2,94,2,"2018-01-11 11:30:00","2018-01-11 14:30:00",0,""
45660,2,679,5,"2018-01-11 10:00:00","2018-01-11 14:45:00",0,""
45664,2,95,10,"2018-01-11 15:00:00","2018-01-11 20:30:00",0,""
45666,2,96,3,"2018-01-11 11:00:00","2018-01-11 17:00:00",0,""
45667,2,664,8,"2018-01-11 11:00:00","2018-01-11 23:00:00",0,""
45668,2,658,5,"2018-01-11 18:30:00","2018-01-12 01:00:00",0,""
45669,2,486,3,"2018-01-11 12:00:00","2018-01-11 15:00:00",0,""
45670,2,531,2,"2018-01-11 18:30:00","2018-01-12 01:00:00",0,""
45673,2,679,5,"2018-01-12 10:00:00","2018-01-12 14:45:00",0,""
45675,2,471,2,"2018-01-12 18:30:00","2018-01-13 01:00:00",0,""
45677,2,112,3,"2018-01-12 18:30:00","2018-01-13 01:00:00",0,""
45678,2,486,11,"2018-01-12 10:30:00","2018-01-12 15:00:00",0,""
45679,2,95,10,"2018-01-12 15:30:00","2018-01-12 22:00:00",0,""
45681,2,650,6,"2018-01-12 11:00:00","2018-01-12 14:30:00",0,""
45682,2,552,7,"2018-01-12 17:00:00","2018-01-12 21:30:00",0,""
45684,2,664,8,"2018-01-12 17:00:00","2018-01-12 23:00:00",0,""
45691,2,658,5,"2018-01-12 17:30:00","2018-01-13 00:30:00",0,""
45692,2,254,10,"2018-01-12 18:00:00","2018-01-13 01:00:00",0,""
45698,2,96,3,"2018-01-12 12:00:00","2018-01-12 20:00:00",0,""
45699,2,91,11,"2018-01-13 10:00:00","2018-01-13 15:00:00",0,""
45700,2,486,5,"2018-01-13 10:30:00","2018-01-13 15:00:00",0,""
45702,2,280,2,"2018-01-13 11:30:00","2018-01-13 15:00:00",0,""
45704,2,671,8,"2018-01-13 15:00:00","2018-01-13 23:30:00",0,""
45705,2,280,2,"2018-01-13 18:30:00","2018-01-14 01:00:00",0,""
45706,2,613,5,"2018-01-13 18:00:00","2018-01-14 01:00:00",0,""
45709,2,95,10,"2018-01-13 15:00:00","2018-01-13 20:30:00",0,""
45711,2,679,5,"2018-01-13 10:30:00","2018-01-13 15:00:00",0,""
45712,2,96,3,"2018-01-13 12:00:00","2018-01-14 01:00:00",0,""
45716,2,679,5,"2018-01-13 17:30:00","2018-01-14 00:30:00",0,""
45717,2,91,11,"2018-01-13 17:00:00","2018-01-13 21:30:00",0,""
45724,2,554,2,"2018-01-13 10:30:00","2018-01-13 15:00:00",0,""
45725,2,671,8,"2018-01-14 11:00:00","2018-01-14 23:00:00",0,""
45726,2,552,4,"2018-01-14 10:30:00","2018-01-14 15:30:00",0,""
45730,2,613,4,"2018-01-14 17:30:00","2018-01-14 23:30:00",0,""
45735,2,112,3,"2018-01-14 18:30:00","2018-01-15 01:00:00",0,""
45738,2,91,11,"2018-01-14 10:00:00","2018-01-14 20:30:00",0,""
45740,2,254,10,"2018-01-14 18:00:00","2018-01-15 01:00:00",0,""
45745,2,659,2,"2018-01-14 11:30:00","2018-01-14 15:00:00",0,""
45747,2,556,2,"2018-01-14 21:00:00","2018-01-15 01:00:00",0,""
45749,2,96,3,"2018-01-14 11:00:00","2018-01-14 18:30:00",0,""
45750,2,486,3,"2018-01-11 17:00:00","2018-01-12 01:00:00",0,""
45751,2,95,10,"2018-01-11 10:30:00","2018-01-11 14:30:00",0,""
45752,2,95,10,"2018-01-12 12:00:00","2018-01-12 15:00:00",0,""
45753,2,95,10,"2018-01-13 11:00:00","2018-01-13 14:30:00",0,""
45755,2,658,4,"2018-01-10 10:30:00","2018-01-10 15:30:00",0,""
45756,2,658,7,"2018-01-14 12:00:00","2018-01-14 21:30:00",0,""
45757,2,658,5,"2018-01-05 20:53:00","2018-01-06 00:30:00",0,""
45758,2,650,5,"2018-01-08 15:02:00","2018-01-08 23:32:00",0,""
45759,2,682,7,"2018-01-11 15:30:00","2018-01-11 22:00:00",0,""
45760,2,650,6,"2018-01-12 15:00:00","2018-01-12 18:00:00",0,""
45761,2,650,6,"2018-01-14 10:30:00","2018-01-14 15:00:00",0,""
45762,2,650,6,"2018-01-14 17:00:00","2018-01-14 22:00:00",0,""
45763,2,682,7,"2018-01-11 12:00:00","2018-01-11 15:00:00",0,""
45764,2,682,7,"2018-01-13 11:00:00","2018-01-13 15:00:00",0,""
45765,2,682,7,"2018-01-13 15:30:00","2018-01-13 22:30:00",0,""
45766,2,552,7,"2018-01-12 10:30:00","2018-01-12 15:00:00",0,""
45767,2,679,5,"2018-01-08 10:30:00","2018-01-08 15:00:00",0,""
45768,2,679,5,"2018-01-14 11:30:00","2018-01-14 15:00:00",0,""
45769,2,679,5,"2018-01-08 17:00:00","2018-01-08 22:00:00",0,""
45770,2,101,2,"2018-01-08 15:00:00","2018-01-08 22:00:00",0,""
45773,2,101,2,"2018-01-11 12:30:00","2018-01-11 14:30:00",0,""
45774,2,101,2,"2018-01-11 15:00:00","2018-01-11 22:00:00",0,""
45775,2,101,2,"2018-01-12 12:00:00","2018-01-12 14:30:00",0,""
45776,2,101,2,"2018-01-12 15:00:00","2018-01-12 23:00:00",0,""
45777,2,101,2,"2018-01-13 10:00:00","2018-01-13 20:30:00",0,""
45779,2,94,2,"2018-01-10 12:30:00","2018-01-10 20:30:00",0,""
45780,2,94,2,"2018-01-11 15:00:00","2018-01-11 20:30:00",0,""
45781,2,94,2,"2018-01-13 12:00:00","2018-01-13 22:30:00",0,""
45783,2,94,2,"2018-01-14 10:30:00","2018-01-14 20:30:00",0,""
45785,2,471,2,"2018-01-08 18:30:00","2018-01-09 01:00:00",0,""
45786,2,427,2,"2018-01-09 15:00:00","2018-01-09 20:30:00",0,""
45787,2,427,2,"2018-01-10 12:30:00","2018-01-10 14:30:00",0,""
45788,4,599,2,"2018-01-08 18:30:00","2018-01-09 01:00:00",1,""
45789,2,427,2,"2018-01-10 15:00:00","2018-01-10 22:00:00",0,""
45790,4,744,2,"2018-01-08 12:00:00","2018-01-08 21:00:00",1,""
45791,2,427,2,"2018-01-12 17:00:00","2018-01-12 21:30:00",0,""
45792,2,427,2,"2018-01-13 17:30:00","2018-01-13 23:00:00",0,""
45794,2,427,2,"2018-01-14 12:00:00","2018-01-14 22:00:00",0,""
45795,2,106,2,"2018-01-13 12:00:00","2018-01-13 15:30:00",0,""
45796,2,106,2,"2018-01-11 12:00:00","2018-01-11 15:00:00",0,""
45797,2,280,2,"2018-01-14 11:00:00","2018-01-14 21:30:00",0,""
45798,2,556,2,"2018-01-14 12:00:00","2018-01-14 15:30:00",0,""
45799,2,556,2,"2018-01-13 11:00:00","2018-01-13 21:00:00",0,""
45800,2,556,2,"2018-01-12 19:30:00","2018-01-12 21:30:00",0,""
45801,2,531,2,"2018-01-13 18:00:00","2018-01-14 00:30:00",0,""
45802,2,641,2,"2018-01-09 15:00:00","2018-01-09 22:00:00",0,""
45803,2,641,2,"2018-01-12 10:30:00","2018-01-12 20:00:00",0,""
45804,2,659,2,"2018-01-08 10:00:00","2018-01-08 14:30:00",0,""
45805,2,659,2,"2018-01-09 11:30:00","2018-01-09 15:00:00",0,""
45806,2,659,2,"2018-01-10 12:00:00","2018-01-10 15:00:00",0,""
45807,2,659,2,"2018-01-11 10:30:00","2018-01-11 15:00:00",0,""
45808,2,659,2,"2018-01-12 10:00:00","2018-01-12 15:00:00",0,""
45809,2,659,2,"2018-01-14 17:00:00","2018-01-14 23:30:00",0,""
45810,2,617,2,"2018-01-14 10:00:00","2018-01-14 15:00:00",0,""
45811,2,554,2,"2018-01-08 12:00:00","2018-01-08 15:00:00",0,""
45812,2,657,2,"2018-01-08 17:30:00","2018-01-08 23:30:00",0,""
45813,2,657,2,"2018-01-11 17:30:00","2018-01-11 23:30:00",0,""
45814,2,730,3,"2018-01-08 18:00:00","2018-01-09 01:00:00",0,""
45815,1,227,5,"2018-01-14 12:30:00","2018-01-14 22:00:00",0,""
45816,1,651,6,"2018-01-09 11:30:00","2018-01-09 23:00:00",0,""
45817,2,658,5,"2018-01-05 17:00:00","2018-01-05 20:23:00",0,""
45818,0,565,4,"2018-01-08 09:00:00","2018-01-08 18:00:00",0,""
45819,0,189,4,"2018-01-08 08:00:00","2018-01-08 16:00:00",0,""
45821,0,16,4,"2018-01-08 08:30:00","2018-01-08 17:30:00",0,""
45822,0,147,4,"2018-01-08 09:00:00","2018-01-08 18:00:00",0,""
45823,0,204,4,"2018-01-08 09:00:00","2018-01-08 17:00:00",0,""
45824,0,26,4,"2018-01-08 09:30:00","2018-01-08 17:30:00",0,""
45825,0,603,4,"2018-01-08 09:00:00","2018-01-08 18:00:00",0,""
45826,0,688,4,"2018-01-08 09:00:00","2018-01-08 18:00:00",0,""
45827,0,19,4,"2018-01-08 10:00:00","2018-01-08 18:00:00",0,""
45828,0,145,4,"2018-01-08 08:30:00","2018-01-08 17:30:00",0,""
45829,0,665,4,"2018-01-08 10:00:00","2018-01-08 18:00:00",0,""
45830,0,18,4,"2018-01-09 08:30:00","2018-01-09 17:30:00",0,""
45833,0,26,4,"2018-01-09 09:30:00","2018-01-09 17:30:00",0,""
45834,0,189,4,"2018-01-09 08:00:00","2018-01-09 16:00:00",0,""
45835,0,147,4,"2018-01-09 09:00:00","2018-01-09 18:00:00",0,""
45836,0,16,4,"2018-01-09 08:30:00","2018-01-09 17:30:00",0,""
45837,0,146,4,"2018-01-09 11:00:00","2018-01-09 18:00:00",0,""
45838,0,688,4,"2018-01-09 09:00:00","2018-01-09 18:00:00",0,""
45839,0,204,4,"2018-01-09 09:00:00","2018-01-09 17:00:00",0,""
45840,0,365,4,"2018-01-09 10:00:00","2018-01-09 18:00:00",0,""
45841,0,18,4,"2018-01-10 08:30:00","2018-01-10 17:30:00",0,""
45842,0,603,4,"2018-01-10 09:00:00","2018-01-10 18:00:00",0,""
45843,0,665,4,"2018-01-10 10:00:00","2018-01-10 18:00:00",0,""
45844,0,19,4,"2018-01-10 10:00:00","2018-01-10 18:00:00",0,""
45845,0,189,4,"2018-01-10 08:00:00","2018-01-10 16:00:00",0,""
45846,0,204,4,"2018-01-10 09:00:00","2018-01-10 17:00:00",0,""
45847,0,688,4,"2018-01-10 09:00:00","2018-01-10 18:00:00",0,""
45849,0,146,4,"2018-01-10 11:00:00","2018-01-10 18:00:00",0,""
45850,0,145,4,"2018-01-10 09:00:00","2018-01-10 18:00:00",0,""
45851,0,565,4,"2018-01-10 10:00:00","2018-01-10 18:00:00",0,""
45852,0,365,4,"2018-01-10 10:00:00","2018-01-10 18:00:00",0,""
45853,0,16,4,"2018-01-11 08:30:00","2018-01-11 17:30:00",0,""
45854,0,26,4,"2018-01-11 09:30:00","2018-01-11 17:30:00",0,""
45855,0,603,4,"2018-01-11 09:00:00","2018-01-11 18:00:00",0,""
45856,0,146,4,"2018-01-11 08:00:00","2018-01-11 17:00:00",0,""
45857,0,147,4,"2018-01-11 09:00:00","2018-01-11 18:00:00",0,""
45858,0,665,4,"2018-01-11 10:00:00","2018-01-11 18:00:00",0,""
45859,0,145,4,"2018-01-11 09:00:00","2018-01-11 18:00:00",0,""
45860,0,688,4,"2018-01-11 09:00:00","2018-01-11 18:00:00",0,""
45861,0,565,4,"2018-01-11 09:00:00","2018-01-11 18:00:00",0,""
45862,0,18,4,"2018-01-11 08:30:00","2018-01-11 17:30:00",0,""
45863,0,19,4,"2018-01-11 10:00:00","2018-01-11 18:00:00",0,""
45864,0,16,4,"2018-01-12 08:30:00","2018-01-12 17:30:00",0,""
45865,0,189,4,"2018-01-12 08:00:00","2018-01-12 16:00:00",0,""
45868,0,19,4,"2018-01-12 10:00:00","2018-01-12 18:00:00",0,""
45869,0,145,4,"2018-01-12 09:00:00","2018-01-12 18:00:00",0,""
45870,0,603,4,"2018-01-12 09:00:00","2018-01-12 18:00:00",0,""
45871,0,688,4,"2018-01-12 09:00:00","2018-01-12 18:00:00",0,""
45872,0,565,4,"2018-01-12 10:00:00","2018-01-12 18:00:00",0,""
45873,0,147,4,"2018-01-12 09:00:00","2018-01-12 18:00:00",0,""
45874,0,26,4,"2018-01-12 09:30:00","2018-01-12 17:30:00",0,""
45876,0,665,4,"2018-01-12 10:00:00","2018-01-12 18:00:00",0,""
45877,0,18,4,"2018-01-12 08:30:00","2018-01-12 17:30:00",0,""
45878,0,365,4,"2018-01-12 10:00:00","2018-01-12 18:00:00",0,""
45880,0,147,4,"2018-01-13 09:00:00","2018-01-13 18:00:00",0,""
45881,0,146,4,"2018-01-13 09:00:00","2018-01-13 18:00:00",0,""
45882,0,16,4,"2018-01-13 08:30:00","2018-01-13 17:30:00",0,""
45883,0,18,4,"2018-01-13 08:30:00","2018-01-13 17:30:00",0,""
45885,0,603,4,"2018-01-13 09:00:00","2018-01-13 18:00:00",0,""
45886,0,189,4,"2018-01-13 08:00:00","2018-01-13 16:00:00",0,""
45887,0,19,4,"2018-01-13 10:00:00","2018-01-13 18:00:00",0,""
45888,0,26,4,"2018-01-13 09:30:00","2018-01-13 17:30:00",0,""
45890,0,145,4,"2018-01-13 09:00:00","2018-01-13 18:00:00",0,""
45891,0,365,4,"2018-01-13 10:00:00","2018-01-13 18:00:00",0,""
45892,0,688,4,"2018-01-13 09:00:00","2018-01-13 18:00:00",0,""
45893,0,565,4,"2018-01-13 10:00:00","2018-01-13 18:00:00",0,""
45894,0,189,4,"2018-01-14 08:00:00","2018-01-14 16:00:00",0,""
45895,0,19,4,"2018-01-14 10:00:00","2018-01-14 18:00:00",0,""
45896,0,145,4,"2018-01-14 09:00:00","2018-01-14 18:00:00",0,""
45898,0,147,4,"2018-01-14 09:00:00","2018-01-14 18:00:00",0,""
45899,0,146,4,"2018-01-14 09:00:00","2018-01-14 18:00:00",0,""
45900,0,16,4,"2018-01-14 08:30:00","2018-01-14 17:30:00",0,""
45901,0,603,4,"2018-01-14 09:00:00","2018-01-14 18:00:00",0,""
45902,0,18,4,"2018-01-14 08:30:00","2018-01-14 17:30:00",0,""
45904,0,565,4,"2018-01-14 10:00:00","2018-01-14 18:00:00",0,""
45905,0,26,4,"2018-01-14 09:30:00","2018-01-14 17:30:00",0,""
45906,0,365,4,"2018-01-14 10:00:00","2018-01-14 18:00:00",0,""
45907,0,665,4,"2018-01-14 10:00:00","2018-01-14 18:00:00",0,""
45908,0,365,4,"2018-01-04 10:00:00","2018-01-04 18:00:00",0,""
45909,0,365,4,"2018-01-11 10:00:00","2018-01-11 18:00:00",0,""
45910,0,145,4,"2018-01-09 09:00:00","2018-01-09 18:00:00",0,""
45911,0,688,4,"2018-01-14 09:30:00","2018-01-14 18:00:00",0,""
45912,2,94,2,"2018-01-06 12:00:00","2018-01-06 15:30:00",0,""
45913,2,556,2,"2018-01-06 10:30:00","2018-01-06 15:00:00",0,""
45914,2,91,11,"2018-01-07 10:30:00","2018-01-07 20:30:00",0,""
45915,2,91,11,"2018-01-10 15:00:00","2018-01-10 21:00:00",0,""
45916,2,613,10,"2018-01-11 17:30:00","2018-01-11 23:30:00",0,""
45918,1,723,4,"2018-01-08 12:00:00","2018-01-08 17:00:00",0,""
45919,2,650,5,"2018-01-08 12:00:00","2018-01-08 14:30:00",0,""
45920,2,658,4,"2018-01-10 18:00:00","2018-01-10 23:30:00",0,""
45921,1,723,4,"2018-01-10 12:00:00","2018-01-10 17:00:00",0,""
45922,2,659,2,"2018-01-10 18:00:00","2018-01-10 23:30:00",0,""
